,ORACLE,NUM_STAT,NUM_EXECSTAT,NUM_COND,NUM_EXECCOND,NUM_MODULO,NUM_EXECMODULO,NUM_MULT,NUM_EXECMULT,NUM_DIV,NUM_EXECDIV,NUM_INVOKE,NUM_EXECINVOKE,CLASS_STACK_SIZE,COUNT,TESTNAME,PROJECT,VERSION,FAIL
151,Time Bug 25 - Strong Oracle,900,2328,71,227,4,11,4,6,5,15,103,203,0,1,org.joda.time.TestMutableDateTime_Properties.testPropertySetWeekOfWeekyear,TIME,25,False
152,Time Bug 24 - Strong Oracle,103,126,6,7,1,2,0,0,1,2,18,19,0,1,org.joda.time.format.TestDateTimeFormat.testFormatParse_zoneId_noColon_parseZ,TIME,24,False
153,Time Bug 26 - Strong Oracle,945,3592,90,407,2,13,5,9,7,25,115,343,0,4,org.joda.time.TestLocalTime_Basics.testToDateTime_RI,TIME,26,False
154,Time Bug 19 - Strong Oracle,163,171,13,13,0,0,0,0,0,0,20,20,0,3,org.joda.time.TestDateTime_Properties.testPropertyToIntervalDayOfMonth,TIME,19,False
155,Time Bug 14 - Strong Oracle,810,2002,60,174,2,3,4,5,4,11,105,203,0,1,org.joda.time.TestMonthDay_Basics.testPlusMonths_int_wrap,TIME,14,False
156,Time Bug 22 - Strong Oracle,737,16597,80,2700,2,12,1,12,2,12,82,1129,0,1,org.joda.time.format.TestISOPeriodFormat.testFormatAlternateWithWeeks,TIME,22,False
157,Time Bug 26 - Strong Oracle,728,3055,69,365,3,14,3,5,5,18,84,289,0,4,org.joda.time.TestDateTime_Properties.testPropertyAddWrapFieldDayOfWeek,TIME,26,False
158,Time Bug 20 - Strong Oracle 1,1094,3475,100,354,3,12,3,10,4,18,128,309,0,1,org.joda.time.format.TestDateTimeFormatterBuilder.test_localPrintParseZoneTokyo,TIME,20,False
159,Time Bug 25 - Strong Oracle,182,317,15,27,1,1,0,0,0,0,18,24,0,4,org.joda.time.TestDateMidnight_Basics.testWithFieldAdded1,TIME,25,False
160,Time Bug 24 - Strong Oracle,533,3457,57,446,0,0,0,0,0,0,63,341,0,1,org.joda.time.format.TestISODateTimeFormatParsing.test_basicTTimeNoMillis,TIME,24,False
161,Time Bug 24 - Strong Oracle,207,325,17,28,0,0,0,0,1,2,22,31,0,1,org.joda.time.TestYearMonth_Constructors.testConstructor_ObjectString5,TIME,24,False
162,Time Bug 21 - Strong Oracle,170,199,18,25,0,0,2,2,2,2,16,18,0,2,org.joda.time.TestDateTimeZone.testPatchedNameKeysGazaHistoric,TIME,21,False
163,Time Bug 25 - Strong Oracle,128,128,10,10,0,0,0,0,0,0,12,12,0,1,org.joda.time.TestDateTime_Constructors.testConstructor_int_int_int_int_int_int_int_nullDateTimeZone,TIME,25,False
164,Time Bug 25 - Strong Oracle,1066,5452,55,378,2,8,5,16,5,30,145,510,0,1,org.joda.time.TestYearMonthDay_Basics.testToDateTimeAtCurrentTime_Zone,TIME,25,False
165,Time Bug 26 - Strong Oracle,126,175,13,17,0,0,0,0,0,0,13,15,0,4,org.joda.time.TestDateMidnight_Basics.testEqualsHashCode,TIME,26,False
166,Time Bug 25 - Strong Oracle,392,1733,16,83,1,6,0,0,1,6,67,226,0,1,org.joda.time.TestDateTime_Properties.testPropertyGetYearOfCentury,TIME,25,False
167,Time Bug 25 - Strong Oracle,1120,6332,56,435,2,10,5,14,5,42,173,618,0,1,org.joda.time.TestLocalDate_Basics.testToDateTimeAtCurrentTime_Zone,TIME,25,False
168,Time Bug 25 - Strong Oracle,648,2184,41,189,3,11,1,1,2,6,88,174,0,1,org.joda.time.TestDateMidnight_Properties.testPropertySetTextLocaleMonthOfYear,TIME,25,False
169,Time Bug 4 - Strong Oracle,199,498,13,38,0,0,0,0,0,0,27,62,0,1,org.joda.time.TestPartial_Basics.testWith3e,TIME,4,False
170,Time Bug 26 - Strong Oracle,707,1595,68,187,3,7,3,3,5,9,76,146,0,1,org.joda.time.TestMutableDateTime_Properties.testPropertySetTextDayOfMonth,TIME,26,False
171,Time Bug 26 - Strong Oracle,868,1984,81,224,2,5,5,8,7,12,97,179,0,1,org.joda.time.TestDateTimeZoneCutover.testWithHourOfDayInDstChange,TIME,26,True
172,Time Bug 26 - Strong Oracle,643,1485,57,158,2,4,1,2,3,7,73,139,0,1,org.joda.time.TestMutableDateTime_Properties.testPropertyAddWrapFieldWeekOfWeekyear,TIME,26,False
173,Time Bug 25 - Strong Oracle,1861,37951,157,3633,8,250,9,115,9,262,212,3364,0,1,org.joda.time.TestDateTime_Properties.testPropertyAddWrapFieldDayOfYear,TIME,25,False
174,Time Bug 24 - Strong Oracle,208,4478,17,388,2,56,0,0,0,0,27,506,0,7,org.joda.time.TestDateTimeComparator.testListSecond,TIME,24,False
175,Time Bug 26 - Strong Oracle,727,3317,68,394,3,16,2,4,5,20,86,310,0,1,org.joda.time.TestDateTime_Properties.testPropertyWithMinimumValueDayOfMonth,TIME,26,False
176,Time Bug 19 - Strong Oracle,157,165,12,12,0,0,0,0,0,0,20,20,0,2,org.joda.time.TestDateTime_Properties.testPropertyToIntervalYear,TIME,19,False
177,Time Bug 3 - Strong Oracle,739,1617,67,176,2,4,4,6,5,9,82,150,0,1,org.joda.time.TestMutableDateTime_Adds.testAddSeconds_int_dstOverlapSummer_addZero,TIME,3,False
178,Time Bug 3 - Strong Oracle,1298,4269,106,394,5,14,7,18,7,27,147,375,0,1,org.joda.time.TestMutableDateTime_Adds.testAddDays_int_dstOverlapSummer_addZero,TIME,3,False
179,Time Bug 26 - Strong Oracle,321,442,24,34,1,1,0,0,2,2,39,44,0,6,org.joda.time.TestYearMonthDay_Basics.testToDateTimeAtCurrentTime_Zone,TIME,26,False
180,Time Bug 25 - Strong Oracle,1449,12037,119,1240,6,47,7,42,8,74,173,1107,0,1,org.joda.time.TestDateTimeZoneCutover.test_DateTime_minusHour_Moscow_Autumn,TIME,25,False
181,Time Bug 10 - Strong Oracle,578,1523,41,133,1,2,2,3,2,7,89,167,0,1,org.joda.time.TestMonths.testFactory_monthsBetween_RPartial_MonthDay,TIME,10,True
182,Time Bug 26 - Strong Oracle,430,4695,27,262,1,14,3,18,2,28,70,618,0,2,org.joda.time.TestDateMidnight_Properties.testPropertyEqualsHashCodeStrict,TIME,26,False
183,Time Bug 24 - Strong Oracle,1039,9266,83,840,6,104,4,38,6,68,116,785,0,450,org.joda.time.tz.TestBuilder.testForwardTransitions,TIME,24,False
184,Time Bug 26 - Strong Oracle,117,166,12,16,0,0,0,0,0,0,11,13,0,2,org.joda.time.TestLocalDate_Basics.testToDateMidnight_nullZone,TIME,26,False
185,Time Bug 25 - Strong Oracle,1417,7259,114,707,7,74,4,23,5,46,162,618,0,1,org.joda.time.TestMutableDateTime_Properties.testPropertyAddWrapFieldMonthOfYear,TIME,25,False
186,Time Bug 25 - Strong Oracle,344,1343,20,97,0,0,1,3,1,3,42,108,0,5,org.joda.time.TestMutablePeriod_Constructors.testConstructor_RI_RI3,TIME,25,False
187,Time Bug 25 - Strong Oracle,482,1924,18,89,1,1,0,0,1,5,90,251,0,1,org.joda.time.TestDateMidnight_Properties.testPropertyGetYear,TIME,25,False
188,Time Bug 25 - Strong Oracle,910,2095,78,222,5,7,3,3,6,12,106,193,0,1,org.joda.time.TestMutableDateTime_Properties.testPropertyAddWrapFieldYear,TIME,25,False
189,Time Bug 10 - Strong Oracle,1546,5456,116,445,3,17,6,22,5,30,198,578,0,5,org.joda.time.TestBaseSingleFieldPeriod.testFactory_between_RPartial,TIME,10,False
190,Time Bug 19 - Strong Oracle,1317,15330,97,1365,5,120,5,58,7,98,149,1278,0,2,org.joda.time.TestDuration_Basics.testToPeriodTo_PeriodType,TIME,19,False
191,Time Bug 25 - Strong Oracle,853,1947,66,195,3,7,2,2,4,9,102,181,0,1,org.joda.time.TestMutableDateTime_Properties.testPropertySetTextDayOfYear,TIME,25,False
192,Time Bug 13 - Strong Oracle 2,58,70,8,11,0,0,0,0,0,0,8,9,0,1,org.joda.time.format.TestISOPeriodFormat.testFormatStandard_negative,TIME,13,True
193,Time Bug 13 - Strong Oracle 1,538,4237,62,729,2,2,1,3,2,2,76,311,0,4,org.joda.time.format.TestISOPeriodFormat.testFormatStandard_negative,TIME,13,True
194,Time Bug 26 - Strong Oracle,320,814,23,73,1,3,0,0,2,4,38,65,0,4,org.joda.time.TestDateMidnight_Properties.testPropertySetTextLocaleMonthOfYear,TIME,26,False
195,Time Bug 26 - Strong Oracle,223,318,20,28,1,1,0,0,1,1,20,24,0,14,org.joda.time.TestDateTime_Basics.testMinusSeconds_int,TIME,26,False
196,Time Bug 25 - Strong Oracle,923,8808,77,985,4,39,4,15,6,49,113,866,0,1,org.joda.time.TestDateTime_Properties.testPropertySetTextDayOfWeek,TIME,25,False
197,Time Bug 25 - Strong Oracle,975,2485,85,259,3,8,5,8,7,17,108,212,0,1,org.joda.time.TestMutableDateTime_Sets.testSetWeekOfWeekyear_int1,TIME,25,False
198,Time Bug 26 - Strong Oracle,141,193,15,19,0,0,0,0,0,0,13,15,0,38,org.joda.time.TestDateMidnight_Basics.testWithDurationAdded_RP_int,TIME,26,False
199,Time Bug 26 - Strong Oracle,275,416,18,32,0,0,1,1,0,0,33,43,0,1,org.joda.time.TestInterval_Constructors.testConstructor_RD_RI4,TIME,26,False
200,Time Bug 26 - Strong Oracle,741,2944,71,343,3,14,3,3,5,16,85,282,0,1,org.joda.time.TestDateTime_Properties.testPropertySetTextWeekOfWeekyear,TIME,26,False
201,Time Bug 26 - Strong Oracle,161,230,17,24,0,0,0,0,0,0,15,18,0,4,org.joda.time.TestDateMidnight_Basics.testMinus_RD,TIME,26,False
202,Time Bug 4 - Strong Oracle,1132,4054,105,396,0,0,1,2,0,0,170,505,0,2,org.joda.time.TestPartial_Basics.testGetFormatter1,TIME,4,False
203,Time Bug 25 - Strong Oracle,621,2816,59,335,2,8,2,4,5,18,77,280,0,7,org.joda.time.TestDateTimeZoneCutover.test_getOffsetFromLocal_Gaza,TIME,25,False
204,Time Bug 25 - Strong Oracle,344,1343,20,97,0,0,1,3,1,3,42,108,0,6,org.joda.time.TestPeriod_Constructors.testConstructor_long_long1,TIME,25,False
205,Time Bug 24 - Strong Oracle,280,370,26,40,1,1,2,2,3,3,41,51,0,1,org.joda.time.TestLocalTime_Constructors.testParse_formatter,TIME,24,False
206,Time Bug 26 - Strong Oracle,173,228,14,19,0,0,0,0,0,0,21,23,0,10,org.joda.time.TestDateMidnight_Properties.testPropertyToIntervalDayOfMonth,TIME,26,False
207,Time Bug 25 - Strong Oracle,950,2374,90,267,2,4,7,12,8,14,98,207,0,4,org.joda.time.TestMutableDateTime_Adds.testAdd_RP1,TIME,25,False
208,Time Bug 25 - Strong Oracle,801,8112,70,895,2,20,4,25,5,45,92,766,0,1,org.joda.time.TestDateTimeZoneCutover.test_DateTime_plusHour_Moscow_Autumn,TIME,25,False
209,Time Bug 25 - Strong Oracle,904,1894,84,224,2,4,4,4,7,11,111,187,0,1,org.joda.time.TestMutableDateTime_Sets.testSetSecondOfMinute_int2,TIME,25,False
210,Time Bug 25 - Strong Oracle,110,116,11,11,0,0,0,0,0,0,10,10,0,2,org.joda.time.TestLocalDate_Basics.testToDateTimeAtMidnight_Zone,TIME,25,False
211,Time Bug 25 - Strong Oracle,322,1283,11,49,1,6,0,0,1,6,59,178,0,1,org.joda.time.TestDateTime_Properties.testPropertyGetMillisOfSecond,TIME,25,False
212,Time Bug 25 - Strong Oracle,387,1663,16,79,0,0,0,0,1,6,70,224,0,1,org.joda.time.TestDateTime_Properties.testPropertyGetYearOfEra,TIME,25,False
213,Time Bug 3 - Strong Oracle,1306,4265,106,395,5,14,7,17,7,27,148,376,0,1,org.joda.time.TestMutableDateTime_Adds.testAddMonths_int_dstOverlapWinter_addZero,TIME,3,True
214,Time Bug 26 - Strong Oracle,485,1488,39,127,0,0,0,0,1,4,70,173,0,1,org.joda.time.TestSerialization.testSerializedDateMidnightProperty,TIME,26,False
215,Time Bug 25 - Strong Oracle,1467,4596,117,544,5,20,3,7,5,12,169,415,0,2,org.joda.time.format.TestDateTimeFormatter.testParseMutableDateTime_simple_precedence,TIME,25,False
216,Time Bug 24 - Strong Oracle,301,839,21,65,1,4,0,0,1,4,30,68,0,1,org.joda.time.TestTimeOfDay_Constructors.testConstructor_ObjectString5,TIME,24,False
217,Time Bug 25 - Strong Oracle,510,759,24,51,1,5,4,4,1,5,80,92,0,1,org.joda.time.TestLocalTime_Constructors.testConstructor_long_DateTimeZone_2,TIME,25,False
218,Time Bug 24 - Strong Oracle,893,3567,85,415,2,8,6,17,7,22,98,323,0,1,org.joda.time.TestDateTimeZoneCutover.testPlusSecondsInDstChange,TIME,24,False
219,Time Bug 25 - Strong Oracle,881,2122,74,224,5,13,2,2,4,10,98,185,0,1,org.joda.time.TestMutableDateTime_Properties.testPropertyAddMonthOfYear,TIME,25,False
220,Time Bug 26 - Strong Oracle,460,2192,12,96,1,6,0,0,1,6,97,305,0,1,org.joda.time.TestDateMidnight_Properties.testPropertyGetDayOfWeek,TIME,26,False
221,Time Bug 25 - Strong Oracle,325,1513,20,102,0,0,0,0,1,4,46,214,0,3,org.joda.time.TestHours.testFactory_hoursIn_RInterval,TIME,25,False
222,Time Bug 25 - Strong Oracle,346,1325,21,100,0,0,1,3,1,3,42,105,0,3,org.joda.time.TestMutablePeriod_Constructors.testConstructor_long_long_PeriodType2,TIME,25,False
223,Time Bug 25 - Strong Oracle,302,1252,24,98,0,0,1,3,1,3,29,112,0,9,org.joda.time.TestDuration_Basics.testToPeriodFrom_PeriodType,TIME,25,False
224,Time Bug 24 - Strong Oracle,258,492,18,42,0,0,0,0,2,4,38,51,0,1,org.joda.time.format.TestDateTimeFormat.testFormatParse_textMonthApr_France,TIME,24,False
225,Time Bug 19 - Strong Oracle,110,116,11,11,0,0,0,0,0,0,10,10,0,2,org.joda.time.TestLocalDateTime_Basics.testToDateTime,TIME,19,False
226,Time Bug 25 - Strong Oracle,174,220,12,14,0,0,0,0,0,0,32,39,0,2,org.joda.time.TestDateTime_Basics.testWithZoneRetainFields_DateTimeZone,TIME,25,False
227,Time Bug 26 - Strong Oracle,612,1072,44,95,1,1,2,2,2,2,74,101,0,8,org.joda.time.TestYearMonthDay_Basics.testToInterval_Zone,TIME,26,False
228,Time Bug 24 - Strong Oracle,576,3614,56,472,0,0,0,0,0,0,71,334,0,4,org.joda.time.format.TestISODateTimeFormatParsing.test_date,TIME,24,False
229,Time Bug 25 - Strong Oracle,140,146,14,14,0,0,0,0,0,0,16,16,0,6,org.joda.time.format.TestDateTimeFormatter.testParseInto_zone3,TIME,25,False
230,Time Bug 24 - Strong Oracle,3779,21620,337,1953,5,60,11,52,6,64,480,2397,0,1,org.joda.time.convert.TestStringConverter.testSetIntoInterval_Object_Chronology4,TIME,24,False
231,Time Bug 25 - Strong Oracle,109,115,11,11,0,0,0,0,0,0,10,10,0,1,org.joda.time.TestLocalDateTime_Basics.testToDateTime_nullRI,TIME,25,False
232,Time Bug 26 - Strong Oracle,729,1629,66,184,2,4,3,3,5,9,84,154,0,1,org.joda.time.TestDateTimeZoneCutover.test_DateTime_roundFloor_day_NewYork_Autumn_postCutover,TIME,26,False
233,Time Bug 26 - Strong Oracle,223,318,20,28,1,1,0,0,1,1,20,24,0,14,org.joda.time.TestDateTime_Basics.testMinusWeeks_int,TIME,26,False
234,Time Bug 26 - Strong Oracle,623,1210,29,85,1,1,5,5,3,6,92,131,0,1,org.joda.time.TestLocalDate_Basics.testToDateTimeAtStartOfDay_Zone,TIME,26,False
235,Time Bug 26 - Strong Oracle,341,485,29,42,0,0,0,0,2,2,39,45,0,6,org.joda.time.TestLocalDate_Basics.testToDateTime_RI,TIME,26,False
236,Time Bug 19 - Strong Oracle,231,366,16,28,1,1,0,0,0,0,28,34,0,2,org.joda.time.TestDateMidnight_Properties.testPropertyToIntervalYearOfCentury,TIME,19,False
237,Time Bug 24 - Strong Oracle,337,8699,28,774,1,26,0,0,1,26,40,860,0,7,org.joda.time.TestDateTimeComparator.testListDOM,TIME,24,False
238,Time Bug 4 - Strong Oracle,260,565,24,45,0,0,0,0,0,0,41,81,0,4,org.joda.time.TestPeriod_Constructors.testConstructor_RP_RP_PeriodType8,TIME,4,False
239,Time Bug 26 - Strong Oracle,145,197,16,20,0,0,0,0,0,0,13,15,0,18,org.joda.time.TestDateMidnight_Basics.testMinusYears_int,TIME,26,False
240,Time Bug 25 - Strong Oracle,813,3005,71,341,3,9,3,6,5,18,97,296,0,1,org.joda.time.TestDateTimeZoneCutover.test_DateTime_roundCeiling_Gaza,TIME,25,False
241,Time Bug 25 - Strong Oracle,1647,12108,148,1367,2,16,2,6,3,19,215,1346,0,1,org.joda.time.format.TestDateTimeFormatStyle.testForStyle_mediumShortDateTime,TIME,25,False
242,Time Bug 24 - Strong Oracle,255,486,17,40,0,0,0,0,2,4,38,51,0,1,org.joda.time.format.TestDateTimeFormat.testFormatParse_textHalfdayAM_UK,TIME,24,False
243,Time Bug 24 - Strong Oracle,219,269,25,34,0,0,2,2,2,2,29,34,0,1,org.joda.time.TestLocalDateTime_Constructors.testParse_formatter,TIME,24,False
244,Time Bug 26 - Strong Oracle,1622,17346,132,1468,5,65,9,76,10,132,188,1512,0,1,org.joda.time.TestDateTimeZoneCutover.testWithSecondOfMinuteInDstChange,TIME,26,True
245,Time Bug 19 - Strong Oracle,406,1867,24,153,0,0,1,3,1,3,52,160,0,6,org.joda.time.TestMutablePeriod_Constructors.testConstructor_long_long_Chronology1,TIME,19,False
246,Time Bug 25 - Strong Oracle,838,1798,73,197,5,9,3,3,5,9,90,163,0,3,org.joda.time.TestMutableDateTime_Properties.testPropertyRoundHalfCeilingHourOfDay,TIME,25,False
247,Time Bug 25 - Strong Oracle,154,283,10,22,1,1,0,0,0,0,14,20,0,1,org.joda.time.TestDateMidnight_Basics.testWithFieldAdded2,TIME,25,False
248,Time Bug 26 - Strong Oracle,249,442,23,63,0,0,0,0,0,0,20,28,0,1,org.joda.time.TestDateMidnight_Constructors.testConstructor_badconverterObject,TIME,26,False
249,Time Bug 24 - Strong Oracle,95,101,11,11,0,0,0,0,0,0,14,14,0,3,org.joda.time.format.TestDateTimeFormatter.testParseDateTime_zone,TIME,24,False
250,Time Bug 25 - Strong Oracle,231,366,16,28,1,1,0,0,0,0,28,34,0,3,org.joda.time.TestDateMidnight_Properties.testPropertyToIntervalMonthOfYear,TIME,25,False
251,Time Bug 12 - Strong Oracle 2,250,277,16,23,0,0,1,1,0,0,38,38,0,1,org.joda.time.TestLocalDate_Constructors.testFactory_fromDateFields_before1970,TIME,12,False
252,Time Bug 25 - Strong Oracle,234,377,13,20,0,0,0,0,0,0,35,42,0,1,org.joda.time.TestMutablePeriod_Updates.testSetPeriod_long_long3,TIME,25,False
253,Time Bug 19 - Strong Oracle,196,281,18,30,0,0,0,0,0,0,29,33,0,3,org.joda.time.TestYearMonthDay_Basics.testToInterval,TIME,19,False
254,Time Bug 25 - Strong Oracle,399,466,21,35,0,0,0,0,0,0,67,68,0,2,org.joda.time.TestDateTime_Constructors.testConstructor_int_int_int_int_int_int_int,TIME,25,False
255,Time Bug 24 - Strong Oracle,488,1400,42,131,0,0,0,0,1,4,54,133,0,1,org.joda.time.TestDateTimeComparator.testNullDT,TIME,24,False
256,Time Bug 25 - Strong Oracle,838,1798,73,197,5,9,3,3,5,9,90,163,0,3,org.joda.time.TestMutableDateTime_Properties.testPropertyRoundHalfFloorHourOfDay,TIME,25,False
257,Time Bug 25 - Strong Oracle,1467,4596,117,544,5,20,3,7,5,12,169,415,0,2,org.joda.time.format.TestDateTimeFormatter.testParseDateTime_simple_precedence,TIME,25,False
258,Time Bug 19 - Strong Oracle,338,390,16,20,0,0,2,2,1,1,51,53,0,2,org.joda.time.TestDateTime_Properties.testPropertyEqualsHashCodeYear,TIME,19,False
259,Time Bug 25 - Strong Oracle,344,1343,20,97,0,0,1,3,1,3,42,108,0,5,org.joda.time.TestPeriod_Constructors.testConstructor_RI_RI3,TIME,25,False
260,Time Bug 26 - Strong Oracle,561,1815,31,124,1,5,0,0,3,9,98,197,0,16,org.joda.time.TestDateTime_Basics.testWithers,TIME,26,False
261,Time Bug 25 - Strong Oracle,1024,2275,93,255,3,8,5,8,10,18,122,212,0,1,org.joda.time.TestMutableDateTime_Sets.testSetWeekOfWeekyear_int2,TIME,25,False
262,Time Bug 25 - Strong Oracle,904,1894,84,224,2,4,4,4,7,11,111,187,0,1,org.joda.time.TestMutableDateTime_Sets.testSetMinuteOfHour_int2,TIME,25,False
263,Time Bug 22 - Strong Oracle,502,6163,39,486,0,0,3,70,1,6,62,650,0,3,org.joda.time.TestPeriod_Basics.testEqualsHashCode,TIME,22,False
264,Time Bug 26 - Strong Oracle,1710,5884,123,620,4,11,3,7,4,18,215,539,0,14,org.joda.time.format.TestDateTimeFormatter.testParseDateTime_chrono,TIME,26,False
265,Time Bug 25 - Strong Oracle,350,1367,21,101,0,0,1,3,1,3,42,108,0,5,org.joda.time.TestPeriod_Constructors.testConstructor_RI_RI4,TIME,25,False
266,Time Bug 26 - Strong Oracle,304,606,19,45,1,2,0,0,0,0,47,75,0,1,org.joda.time.TestDateMidnight_Basics.testToLocalDate,TIME,26,False
267,Time Bug 25 - Strong Oracle,318,1512,24,119,0,0,1,3,1,3,33,132,0,8,org.joda.time.TestMutableInterval_Basics.testToPeriod_PeriodType2,TIME,25,False
268,Time Bug 24 - Strong Oracle,267,741,11,39,1,12,1,4,1,12,51,95,0,1,org.joda.time.TestLocalTime_Constructors.testConstructor_ObjectString2,TIME,24,False
269,Time Bug 26 - Strong Oracle,117,166,12,16,0,0,0,0,0,0,11,13,0,2,org.joda.time.TestYearMonthDay_Basics.testToDateMidnight_Zone,TIME,26,False
270,Time Bug 25 - Strong Oracle,169,221,12,17,0,0,0,0,0,0,18,24,0,2,org.joda.time.TestMutableInterval_Constructors.testConstructor_long_long_Chronology2,TIME,25,False
271,Time Bug 25 - Strong Oracle,465,2573,22,157,1,12,2,12,3,24,72,268,0,1,org.joda.time.TestDateTime_Properties.testPropertyGetWeekyear,TIME,25,False
272,Time Bug 25 - Strong Oracle,374,2025,27,171,0,0,1,3,1,3,42,186,0,10,org.joda.time.TestMutableInterval_Basics.testToPeriod_PeriodType1,TIME,25,False
273,Time Bug 26 - Strong Oracle,868,1967,81,225,2,5,5,7,7,12,97,179,0,1,org.joda.time.TestDateTimeZoneCutover.testWithMinuteOfHourInDstChange,TIME,26,True
274,Time Bug 25 - Strong Oracle,742,12166,67,1093,1,37,4,48,1,13,95,1302,0,31,org.joda.time.format.TestTextFields.testMonthNames_monthStart,TIME,25,False
275,Time Bug 24 - Strong Oracle,1650,37393,135,4383,4,15,4,18,6,29,188,3130,0,6,org.joda.time.format.TestISODateTimeFormatParsing.test_dateElementParser,TIME,24,False
276,Time Bug 24 - Strong Oracle,97,97,7,7,0,0,0,0,0,0,20,20,0,1,org.joda.time.TestDateTimeZoneCutover.test_DateTime_parse_Turk,TIME,24,False
277,Time Bug 25 - Strong Oracle,1705,11195,143,1219,3,22,2,9,3,24,229,1230,0,1,org.joda.time.format.TestDateTimeFormatStyle.testForStyle_shortMediumDateTime,TIME,25,False
278,Time Bug 25 - Strong Oracle,275,306,24,26,0,0,0,0,0,0,33,35,0,2,org.joda.time.TestMutableInterval_Constructors.testConstructor_Object_Chronology2,TIME,25,False
279,Time Bug 26 - Strong Oracle,91,134,8,12,0,0,0,0,0,0,7,9,0,8,org.joda.time.TestDateMidnight_Basics.testWithMillis_long,TIME,26,False
280,Time Bug 16 - Strong Oracle,1793,5672,157,621,5,37,7,20,6,22,204,501,0,1,org.joda.time.format.TestDateTimeFormatter.testParseInto_monthOnly_parseEndYear,TIME,16,True
281,Time Bug 2 - Strong Oracle,50,56,5,5,0,0,0,0,0,0,12,12,0,1,org.joda.time.TestPartial_Basics.testWith_baseAndArgHaveNoRange,TIME,2,True
282,Time Bug 26 - Strong Oracle,394,1314,23,76,1,2,0,0,1,2,60,160,0,2,org.joda.time.TestDateMidnight_Properties.testPropertyGetMonthOfYear,TIME,26,False
283,Time Bug 25 - Strong Oracle,74,195,8,19,0,0,0,0,0,0,7,13,0,2,org.joda.time.TestDateTimeZone.testGetOffset_long,TIME,25,False
284,Time Bug 24 - Strong Oracle,561,727,56,82,1,1,2,2,3,3,74,91,0,4,org.joda.time.format.TestDateTimeFormatter.testParseLocalTime_simple,TIME,24,False
285,Time Bug 26 - Strong Oracle,735,2011,44,169,0,0,4,8,2,4,107,212,0,2,org.joda.time.TestLocalDate_Basics.testToInterval_Zone_noMidnight,TIME,26,False
286,Time Bug 24 - Strong Oracle,301,394,30,37,0,0,0,0,0,0,19,22,0,337,org.joda.time.tz.TestBuilder.testReverseTransitions,TIME,24,False
287,Time Bug 25 - Strong Oracle,392,1733,17,85,0,0,0,0,2,12,69,230,0,1,org.joda.time.TestDateTime_Properties.testPropertyGetCenturyOfEra,TIME,25,False
288,Time Bug 25 - Strong Oracle,1366,6854,106,695,2,4,5,14,2,18,178,648,0,1,org.joda.time.format.TestISODateTimeFormatParsing.test_ordinalDate,TIME,25,False
289,Time Bug 26 - Strong Oracle,126,169,10,14,0,0,0,0,0,0,11,13,0,1,org.joda.time.TestDateMidnight_Constructors.testConstructor_Object_DateTimeZone,TIME,26,False
290,Time Bug 25 - Strong Oracle,317,1125,11,43,1,5,0,0,1,5,59,160,0,1,org.joda.time.TestMutableDateTime_Properties.testPropertyGetMinuteOfDay,TIME,25,False
291,Time Bug 16 - Strong Oracle,1194,3646,113,463,3,14,5,8,4,9,139,322,0,3,org.joda.time.format.TestDateTimeFormatter.testParseInto_zone2,TIME,16,False
292,Time Bug 26 - Strong Oracle,387,1288,22,92,1,5,0,0,3,9,59,115,0,1,org.joda.time.TestMutableDateTime_Sets.testSetDate_int_int_int1,TIME,26,False
293,Time Bug 25 - Strong Oracle,182,317,15,27,1,1,0,0,0,0,18,24,0,3,org.joda.time.TestDateMidnight_Basics.testWithField1,TIME,25,False
