,Unnamed: 0,ORACLE,NUM_STAT,NUM_EXECSTAT,NUM_COND,NUM_EXECCOND,NUM_MODULO,NUM_EXECMODULO,NUM_MULT,NUM_EXECMULT,NUM_DIV,NUM_EXECDIV,NUM_INVOKE,NUM_EXECINVOKE,CLASS_STACK_SIZE,COUNT,TESTNAME,PROJECT,VERSION
599,599,Lang Bug 34 - Weak Oracle,311,446,49,75,0,0,0,0,0,0,52,76,0,1,org.apache.commons.lang3.builder.ToStringBuilderTest.testReflectionCharacter,LANG,34
600,600,Lang Bug 55 - Weak Oracle,26,26,2,2,0,0,0,0,0,0,3,3,0,1,org.apache.commons.lang.time.StopWatchTest.testLang315,LANG,55
601,601,Lang Bug 46 - Weak Oracle,45,206,8,46,0,0,0,0,0,0,7,19,0,1,org.apache.commons.lang.StringEscapeUtilsTest.testEscapeJavaWithSlash,LANG,46
602,602,Lang Bug 14 - Weak Oracle,227,809,21,64,0,0,0,0,0,0,46,181,0,4,org.apache.commons.lang3.exception.ContextedRuntimeExceptionTest.testJavaSerialization,LANG,14
603,603,Lang Bug 22 - Weak Oracle,103,109,13,13,0,0,1,1,3,3,5,5,0,199141,org.apache.commons.lang3.math.FractionTest.testFactory_double,LANG,22
604,604,Lang Bug 34 - Weak Oracle,406,946,48,112,0,0,0,0,0,0,67,147,0,5,org.apache.commons.lang3.builder.ToStringBuilderTest.testObjectArray,LANG,34
605,605,Lang Bug 14 - Weak Oracle,227,809,21,64,0,0,0,0,0,0,46,181,0,4,org.apache.commons.lang3.exception.ContextedExceptionTest.testJavaSerialization,LANG,14
606,606,Lang Bug 34 - Weak Oracle,284,328,43,52,0,0,0,0,0,0,47,51,0,2,org.apache.commons.lang3.builder.ReflectionToStringBuilderExcludeTest.test_toStringExcludeArrayWithNulls,LANG,34
607,607,Lang Bug 64 - Weak Oracle,17,17,2,2,0,0,0,0,0,0,4,4,0,1,org.apache.commons.lang.enums.ValuedEnumTest.testCompareTo_otherType,LANG,64
608,608,Lang Bug 2 - Weak Oracle,69,107,11,20,0,0,1,1,0,0,8,10,0,2,org.apache.commons.lang3.StringUtilsTest.testJoin_Objects,LANG,2
609,609,Lang Bug 57 - Weak Oracle,11,11,2,2,0,0,0,0,0,0,3,3,0,1,org.apache.commons.lang.LocaleUtilsTest.testConstructor,LANG,57
610,610,Lang Bug 34 - Weak Oracle,388,956,43,108,0,0,0,0,0,0,66,150,0,1,org.apache.commons.lang3.builder.NoFieldNamesToStringStyleTest.testLongArray,LANG,34
611,611,Lang Bug 12 - Weak Oracle,109,182317,25,60334,0,0,0,0,0,0,5,5015,0,2,org.apache.commons.lang3.RandomStringUtilsTest.testLang100,LANG,12
612,612,Lang Bug 41 - Weak Oracle,208,217,19,20,0,0,0,0,0,0,36,36,0,4,org.apache.commons.lang.builder.StandardToStringStyleTest.testLongArray,LANG,41
613,613,Lang Bug 34 - Weak Oracle,285,329,43,52,0,0,0,0,0,0,47,51,0,1,org.apache.commons.lang3.builder.ReflectionToStringBuilderExcludeTest.test_toStringExclude,LANG,34
614,614,Lang Bug 5 - Weak Oracle,55,55,9,9,0,0,0,0,0,0,14,14,0,8,org.apache.commons.lang3.LocaleUtilsTest.testToLocale_2Part,LANG,5
615,615,Lang Bug 64 - Weak Oracle,20,20,2,2,0,0,0,0,0,0,4,4,0,1,org.apache.commons.lang.enums.ValuedEnumTest.testCompareTo_otherEnumType,LANG,64
616,616,Lang Bug 30 - Weak Oracle,192,474,29,104,0,0,1,1,0,0,33,45,0,5,org.apache.commons.lang3.StringEscapeUtilsTest.testEscapeCsvWriter,LANG,30
617,617,Lang Bug 38 - Weak Oracle,296,344,32,40,1,1,0,0,1,1,34,39,0,2,org.apache.commons.lang3.time.DateFormatUtilsTest.testFormatCalendar,LANG,38
618,618,Lang Bug 9 - Weak Oracle,307,2960,22,299,0,0,0,0,0,0,54,447,0,1,org.apache.commons.lang3.time.FastDateFormat_ParserTest.testLANG_831,LANG,9
619,619,Lang Bug 34 - Weak Oracle,285,329,43,52,0,0,0,0,0,0,47,51,0,2,org.apache.commons.lang3.builder.ReflectionToStringBuilderExcludeTest.test_toStringExcludeEmptyCollection,LANG,34
620,620,Lang Bug 48 - Weak Oracle,462,6909,85,1209,0,0,0,0,0,0,63,1082,0,2,org.apache.commons.lang.builder.CompareToBuilderTest.testReflectionHierarchyCompareExcludeFields,LANG,48
621,621,Lang Bug 34 - Weak Oracle,390,960,44,110,0,0,0,0,0,0,66,150,0,1,org.apache.commons.lang3.builder.ToStringBuilderTest.testLongArray,LANG,34
622,622,Lang Bug 28 - Weak Oracle,184,3641,21,540,0,0,1,3,0,0,24,323,0,1,org.apache.commons.lang3.StringEscapeUtilsTest.testEscapeXml,LANG,28
623,623,Lang Bug 60 - Weak Oracle,39,429,6,112,0,0,0,0,0,0,3,3,0,5,org.apache.commons.lang.text.StrBuilderTest.testIndexOf_String,LANG,60
624,624,Lang Bug 10 - Weak Oracle,1075,110081,92,12025,1,9,1,24,0,0,165,16134,0,180,org.apache.commons.lang3.time.FastDateFormat_ParserTest.testLocales_LongNoEra_AD,LANG,10
625,625,Lang Bug 60 - Weak Oracle,25,656,4,176,0,0,0,0,0,0,2,2,0,4,org.apache.commons.lang.text.StrBuilderTest.testContains_char,LANG,60
626,626,Lang Bug 60 - Weak Oracle,145,649,20,151,0,0,0,0,0,0,11,17,0,9,org.apache.commons.lang.text.StrBuilderTest.testIndexOf_String_int,LANG,60
627,627,Lang Bug 34 - Weak Oracle,13,13,2,2,0,0,0,0,0,0,5,5,0,5,org.apache.commons.lang3.builder.ToStringBuilderTest.testReflectionDoubleArrayArray,LANG,34
628,628,Lang Bug 35 - Weak Oracle,81,95,6,10,0,0,0,0,0,0,12,12,0,1,org.apache.commons.lang3.ValidateTest.testNoNullElementsArray1,LANG,35
629,629,Lang Bug 1 - Weak Oracle,57,57,11,11,0,0,0,0,0,0,7,7,0,6,org.apache.commons.lang3.math.NumberUtilsTest.TestLang747,LANG,1
630,630,Lang Bug 29 - Weak Oracle,91,91,5,5,0,0,0,0,0,0,4,4,0,1,org.apache.commons.lang3.SystemUtilsTest.testJavaVersionAsInt,LANG,29
631,631,Lang Bug 15 - Weak Oracle,209,258,39,51,0,0,0,0,0,0,27,34,0,6,org.apache.commons.lang3.reflect.TypeUtilsTest.testTypesSatisfyVariables,LANG,15
632,632,Lang Bug 9 - Weak Oracle,126,189,8,13,0,0,0,0,0,0,27,37,0,2,org.apache.commons.lang3.time.FastDateParserTest.testShortDateStyleWithLocales,LANG,9
633,633,Lang Bug 41 - Weak Oracle,210,272,17,20,0,0,0,0,0,0,37,46,0,3,org.apache.commons.lang.builder.ShortPrefixToStringStyleTest.testLong,LANG,41
634,634,Lang Bug 34 - Weak Oracle,444,975,54,117,0,0,0,0,0,0,75,160,0,5,org.apache.commons.lang3.builder.ShortPrefixToStringStyleTest.testLongArrayArray,LANG,34
635,635,Lang Bug 34 - Weak Oracle,284,328,43,52,0,0,0,0,0,0,47,51,0,2,org.apache.commons.lang3.builder.ReflectionToStringBuilderExcludeTest.test_toStringExcludeArrayWithNull,LANG,34
636,636,Lang Bug 30 - Weak Oracle,27,57,5,13,0,0,0,0,0,0,2,3,0,3,org.apache.commons.lang3.StringUtilsEqualsIndexOfTest.testIndexOfAny_StringCharArray,LANG,30
637,637,Lang Bug 10 - Weak Oracle,247,393,22,41,0,0,1,5,0,0,31,39,0,6,org.apache.commons.lang3.time.FastDateFormatTest.test_changeDefault_Locale_DateInstance,LANG,10
638,638,Lang Bug 30 - Weak Oracle,30,30,6,6,0,0,0,0,0,0,4,4,0,6,org.apache.commons.lang3.StringUtilsEqualsIndexOfTest.testIndexOfAnyBut_StringString,LANG,30
639,639,Lang Bug 34 - Weak Oracle,220,252,34,39,0,0,0,0,0,0,35,38,0,3,org.apache.commons.lang3.builder.ToStringBuilderTest.testAppendToString,LANG,34
640,640,Lang Bug 1 - Weak Oracle,630,6489,108,1166,0,0,0,0,0,0,71,522,0,4,org.apache.commons.lang3.math.NumberUtilsTest.testIsNumber,LANG,1
641,641,Lang Bug 8 - Weak Oracle,118,118,14,14,0,0,2,2,0,0,15,15,0,8,org.apache.commons.lang3.time.FastDateFormat_PrinterTest.testFormat,LANG,8
642,642,Lang Bug 10 - Weak Oracle,234,1040,21,79,1,3,0,0,0,0,44,181,0,376,org.apache.commons.lang3.time.FastDateFormat_ParserTest.testParseZone,LANG,10
643,643,Lang Bug 60 - Weak Oracle,25,403,4,107,0,0,0,0,0,0,2,2,0,9,org.apache.commons.lang.text.StrBuilderTest.testIndexOf_char_int,LANG,60
644,644,Lang Bug 18 - Weak Oracle,805,10984,77,1418,6,15,2,24,5,12,97,1201,0,5,org.apache.commons.lang3.time.FastDateFormatTest.testFormat,LANG,18
645,645,Lang Bug 42 - Weak Oracle,78,194,11,28,0,0,0,0,0,0,12,27,0,22,org.apache.commons.lang.StringEscapeUtilsTest.testEscapeHtml,LANG,42
646,646,Lang Bug 57 - Weak Oracle,11,11,2,2,0,0,0,0,0,0,3,3,0,1,org.apache.commons.lang.LocaleUtilsTest.testAvailableLocaleList,LANG,57
647,647,Lang Bug 41 - Weak Oracle,18,18,3,3,0,0,0,0,0,0,4,4,0,3,org.apache.commons.lang.ClassUtilsTest.test_getPackageName_String,LANG,41
648,648,Lang Bug 41 - Weak Oracle,21,21,3,3,0,0,0,0,0,0,5,5,0,3,org.apache.commons.lang.ClassUtilsTest.test_getPackageName_String,LANG,41
649,649,Lang Bug 17 - Weak Oracle,91,108,11,16,0,0,0,0,0,0,16,16,0,6,org.apache.commons.lang3.text.translate.OctalUnescaperTest.testBetween,LANG,17
650,650,Lang Bug 22 - Weak Oracle,59,59,5,5,0,0,0,0,2,2,7,7,0,12,org.apache.commons.lang3.math.FractionTest.testReducedFactory_int_int,LANG,22
651,651,Lang Bug 17 - Weak Oracle,164,1680,19,238,0,0,0,0,0,0,23,157,0,4,org.apache.commons.lang3.StringEscapeUtilsTest.testStandaloneAmphersand,LANG,17
652,652,Lang Bug 10 - Weak Oracle,113,113,11,11,0,0,0,0,0,0,17,17,0,1,org.apache.commons.lang3.time.FastDateFormat_ParserTest.testPatternMatches,LANG,10
653,653,Lang Bug 49 - Weak Oracle,32,32,3,3,0,0,0,0,0,0,5,5,0,7,org.apache.commons.lang.math.FractionTest.testReduce,LANG,49
654,654,Lang Bug 57 - Weak Oracle,11,11,2,2,0,0,0,0,0,0,3,3,0,1,org.apache.commons.lang.LocaleUtilsTest.testAvailableLocaleSet,LANG,57
655,655,Lang Bug 41 - Weak Oracle,153,159,15,15,0,0,0,0,0,0,27,27,0,1,org.apache.commons.lang.builder.ShortPrefixToStringStyleTest.testBlank,LANG,41
656,656,Lang Bug 18 - Weak Oracle,200,303,18,35,0,0,1,3,0,0,17,23,0,3,org.apache.commons.lang3.time.FastDateFormatTest.test_getInstance_String_TimeZone,LANG,18
657,657,Lang Bug 34 - Weak Oracle,284,328,43,52,0,0,0,0,0,0,47,51,0,2,org.apache.commons.lang3.builder.ReflectionToStringBuilderExcludeTest.test_toStringExcludeEmptyArray,LANG,34
658,658,Lang Bug 18 - Weak Oracle,522,2120,48,275,3,6,1,1,5,8,63,229,0,2,org.apache.commons.lang3.time.DateFormatUtilsTest.testSMTP,LANG,18
659,659,Lang Bug 14 - Weak Oracle,187,586,15,46,0,0,0,0,0,0,39,135,0,28,org.apache.commons.lang3.exception.ContextedRuntimeExceptionTest.testSetContextValue,LANG,14
660,660,Lang Bug 9 - Weak Oracle,506,1090,48,125,2,2,0,0,2,2,74,137,0,1,org.apache.commons.lang3.time.FastDateFormat_PrinterTest.testLang303,LANG,9
661,661,Lang Bug 10 - Weak Oracle,1159,22023,98,2346,1,3,1,6,0,0,178,3296,0,255,org.apache.commons.lang3.time.FastDateFormat_ParserTest.testLocales_Short_BC,LANG,10
662,662,Lang Bug 4 - Weak Oracle,46,49,8,9,0,0,0,0,0,0,7,7,0,108,org.apache.commons.lang3.StringEscapeUtilsTest.testEscapeJson,LANG,4
663,663,Lang Bug 22 - Weak Oracle,156,496,22,93,0,0,3,4,3,33,8,8,0,18,org.apache.commons.lang3.math.FractionTest.testSubtract,LANG,22
664,664,Lang Bug 30 - Weak Oracle,28,112,5,28,0,0,0,0,0,0,2,4,0,12,org.apache.commons.lang3.StringUtilsEqualsIndexOfTest.testContainsNone_String,LANG,30
665,665,Lang Bug 51 - Weak Oracle,25,25,3,3,0,0,0,0,0,0,6,6,0,3,org.apache.commons.lang.BooleanUtilsTest.test_toBoolean_String,LANG,51
666,666,Lang Bug 62 - Weak Oracle,142,14549115,18,2097171,0,0,1,65536,0,0,22,2097170,0,1,org.apache.commons.lang.StringEscapeUtilsTest.testUnescapeHexCharsHtml,LANG,62
667,667,Lang Bug 38 - Weak Oracle,216,477,29,63,0,0,2,2,1,4,19,28,0,3,org.apache.commons.lang3.time.DateUtilsRoundingTest.testRoundDate,LANG,38
668,668,Lang Bug 19 - Weak Oracle,52,52,11,11,0,0,0,0,0,0,8,8,0,3,org.apache.commons.lang3.StringEscapeUtilsTest.testEscapeHiragana,LANG,19
669,669,Lang Bug 38 - Weak Oracle,216,477,29,63,0,0,2,2,1,4,19,28,0,3,org.apache.commons.lang3.time.DateUtilsRoundingTest.testRoundDayOfMonth,LANG,38
670,670,Lang Bug 47 - Weak Oracle,9,9,1,1,0,0,0,0,0,0,3,3,0,1,org.apache.commons.lang.text.StrBuilderTest.testLang412Left,LANG,47
671,671,Lang Bug 34 - Weak Oracle,291,358,36,43,0,0,0,0,0,0,47,56,0,1,org.apache.commons.lang3.builder.DefaultToStringStyleTest.testPerson,LANG,34
672,672,Lang Bug 34 - Weak Oracle,13,13,2,2,0,0,0,0,0,0,5,5,0,5,org.apache.commons.lang3.builder.ToStringBuilderTest.testReflectionByteArrayArray,LANG,34
673,673,Lang Bug 47 - Weak Oracle,9,9,1,1,0,0,0,0,0,0,3,3,0,1,org.apache.commons.lang.text.StrBuilderTest.testLang412Right,LANG,47
674,674,Lang Bug 38 - Weak Oracle,9,9,1,1,0,0,0,0,0,0,2,2,0,2,org.apache.commons.lang3.time.DateFormatUtilsTest.testDateTimeISO,LANG,38
675,675,Lang Bug 34 - Weak Oracle,13,13,2,2,0,0,0,0,0,0,5,5,0,7,org.apache.commons.lang3.builder.ToStringBuilderTest.testReflectionBooleanArrayArray,LANG,34
676,676,Lang Bug 38 - Weak Oracle,209,583,29,84,0,0,2,2,1,4,17,26,0,32,org.apache.commons.lang3.time.DateUtilsRoundingTest.testTruncateSemiMonth,LANG,38
677,677,Lang Bug 26 - Weak Oracle,386,2908,38,346,2,15,2,8,3,31,50,240,0,4,org.apache.commons.lang3.time.DateUtilsRoundingTest.testTruncateDate,LANG,26
678,678,Lang Bug 9 - Weak Oracle,44,44,2,2,0,0,0,0,0,0,10,10,0,1,org.apache.commons.lang3.time.FastDateParserTest.testPatternMatches,LANG,9
679,679,Lang Bug 30 - Weak Oracle,25,28,4,5,0,0,0,0,0,0,2,2,0,3,org.apache.commons.lang3.StringUtilsEqualsIndexOfTest.testIndexOfAnyBut_StringCharArray,LANG,30
680,680,Lang Bug 61 - Weak Oracle,53,696,8,169,0,0,0,0,0,0,3,35,0,6,org.apache.commons.lang.text.StrBuilderTest.testIndexOf_String_int,LANG,61
681,681,Lang Bug 34 - Weak Oracle,405,975,49,115,0,0,0,0,0,0,66,150,0,1,org.apache.commons.lang3.builder.ToStringBuilderTest.testDoubleArray,LANG,34
682,682,Lang Bug 17 - Weak Oracle,145,640,23,156,0,0,0,0,0,0,23,41,0,7,org.apache.commons.lang3.StringEscapeUtilsTest.testUnescapeCsvWriter,LANG,17
683,683,Lang Bug 34 - Weak Oracle,291,400,36,49,0,0,0,0,0,0,47,60,0,1,org.apache.commons.lang3.builder.MultiLineToStringStyleTest.testPerson,LANG,34
684,684,Lang Bug 10 - Weak Oracle,641,11000,46,1090,1,2,0,0,0,0,118,1772,0,95,org.apache.commons.lang3.time.FastDateParserTest.testLocales_Short_AD,LANG,10
685,685,Lang Bug 57 - Weak Oracle,11,11,2,2,0,0,0,0,0,0,3,3,0,1,org.apache.commons.lang.LocaleUtilsTest.testIsAvailableLocale,LANG,57
686,686,Lang Bug 10 - Weak Oracle,573,87994,44,9055,1,9,0,0,0,0,105,13760,0,180,org.apache.commons.lang3.time.FastDateParserTest.testLocales_LongNoEra_BC,LANG,10
687,687,Lang Bug 34 - Weak Oracle,273,448,43,79,0,0,0,0,0,0,41,56,0,6,org.apache.commons.lang3.text.StrTokenizerTest.test5,LANG,34
688,688,Lang Bug 4 - Weak Oracle,120,2756,15,537,0,0,0,0,0,0,19,815,0,2683,org.apache.commons.lang3.StringEscapeUtilsTest.testUnescapeHtml4,LANG,4
689,689,Lang Bug 2 - Weak Oracle,69,69,11,11,0,0,0,0,0,0,17,17,0,8,org.apache.commons.lang3.LocaleUtilsTest.testToLocale_2Part,LANG,2
690,690,Lang Bug 34 - Weak Oracle,241,266,34,38,0,0,0,0,0,0,39,40,0,11,org.apache.commons.lang3.builder.SimpleToStringStyleTest.testObject,LANG,34
691,691,Lang Bug 6 - Weak Oracle,28,35,5,6,0,0,0,0,0,0,4,5,0,1,org.apache.commons.lang3.StringUtilsTest.testEscapeSurrogatePairs,LANG,6
692,692,Lang Bug 14 - Weak Oracle,187,586,15,46,0,0,0,0,0,0,39,135,0,28,org.apache.commons.lang3.exception.ContextedExceptionTest.testSetContextValue,LANG,14
693,693,Lang Bug 41 - Weak Oracle,20,20,3,3,0,0,0,0,0,0,4,4,0,9,org.apache.commons.lang.ClassUtilsTest.test_getPackageCanonicalName_String,LANG,41
694,694,Lang Bug 41 - Weak Oracle,23,23,3,3,0,0,0,0,0,0,5,5,0,9,org.apache.commons.lang.ClassUtilsTest.test_getPackageCanonicalName_String,LANG,41
695,695,Lang Bug 33 - Weak Oracle,15,15,1,1,0,0,0,0,0,0,3,3,0,5,org.apache.commons.lang3.ClassUtilsTest.testToClass_object,LANG,33
696,696,Lang Bug 2 - Weak Oracle,560,6129,95,1101,0,0,0,0,0,0,63,490,0,4,org.apache.commons.lang3.math.NumberUtilsTest.testIsNumber,LANG,2
697,697,Lang Bug 1 - Weak Oracle,566,6139,95,1102,0,0,0,0,0,0,65,493,0,13,org.apache.commons.lang3.math.NumberUtilsTest.testIsNumber,LANG,1
698,698,Lang Bug 9 - Weak Oracle,135,198,10,15,0,0,0,0,0,0,28,38,0,2,org.apache.commons.lang3.time.FastDateParserTest.testLang303,LANG,9
699,699,Lang Bug 26 - Weak Oracle,356,1721,36,195,2,15,0,0,3,18,46,193,0,3,org.apache.commons.lang3.time.DateUtilsRoundingTest.testRoundSecond,LANG,26
700,700,Lang Bug 10 - Weak Oracle,315,4817,20,311,2,8,0,0,0,0,57,838,0,8,org.apache.commons.lang3.time.FastDateParserTest.testAmPm,LANG,10
701,701,Lang Bug 34 - Weak Oracle,285,329,43,52,0,0,0,0,0,0,47,51,0,2,org.apache.commons.lang3.builder.ReflectionToStringBuilderExcludeTest.test_toStringExcludeNullCollection,LANG,34
702,702,Lang Bug 18 - Weak Oracle,620,2162,56,277,4,7,1,1,6,9,78,238,0,5,org.apache.commons.lang3.time.DateUtilsTest.testLang530,LANG,18
703,703,Lang Bug 34 - Weak Oracle,234,266,35,40,0,0,0,0,0,0,36,39,0,11,org.apache.commons.lang3.builder.ShortPrefixToStringStyleTest.testObject,LANG,34
704,704,Lang Bug 18 - Weak Oracle,250,364,19,37,2,2,0,0,2,2,30,39,0,1,org.apache.commons.lang3.time.FastDateFormatTest.testMilleniumBug,LANG,18
705,705,Lang Bug 54 - Weak Oracle,30,30,4,4,0,0,0,0,0,0,7,7,0,6,org.apache.commons.lang.LocaleUtilsTest.testToLocale_2Part,LANG,54
706,706,Lang Bug 9 - Weak Oracle,283,602,16,51,3,6,1,1,5,8,41,74,0,2,org.apache.commons.lang3.time.DateFormatUtilsTest.testSMTP,LANG,9
707,707,Lang Bug 10 - Weak Oracle,426,3640,34,389,6,18,0,0,5,16,64,434,0,406,org.apache.commons.lang3.time.FastDateFormat_PrinterTest.testFormat,LANG,10
708,708,Lang Bug 34 - Weak Oracle,413,940,52,114,0,0,0,0,0,0,66,146,0,5,org.apache.commons.lang3.builder.ToStringBuilderTest.testDoubleArrayArray,LANG,34
709,709,Lang Bug 30 - Weak Oracle,214,502,30,104,0,0,2,2,0,0,38,52,0,5,org.apache.commons.lang3.StringEscapeUtilsTest.testEscapeCsvString,LANG,30
710,710,Lang Bug 10 - Weak Oracle,457,766,40,85,0,0,1,6,0,0,58,87,0,12,org.apache.commons.lang3.time.FastDateFormatTest.testTimeDateDefaults,LANG,10
711,711,Lang Bug 10 - Weak Oracle,284,1330,20,81,2,4,0,0,0,0,52,215,0,20,org.apache.commons.lang3.time.FastDateParserTest.testParseLongShort,LANG,10
712,712,Lang Bug 34 - Weak Oracle,287,336,34,39,0,0,0,0,0,0,48,53,0,1,org.apache.commons.lang3.builder.SimpleToStringStyleTest.testPerson,LANG,34
713,713,Lang Bug 48 - Weak Oracle,291,4313,43,687,2,12,1,6,0,0,52,983,0,1,org.apache.commons.lang.builder.HashCodeBuilderAndEqualsBuilderTest.testIntegerWithTransients,LANG,48
714,714,Lang Bug 11 - Weak Oracle,154,10095,31,3189,0,0,0,0,0,0,11,509,0,6,org.apache.commons.lang3.RandomStringUtilsTest.testRandomStringUtils,LANG,11
715,715,Lang Bug 39 - Weak Oracle,17,17,2,2,0,0,0,0,0,0,3,3,0,70,org.apache.commons.lang3.StringUtilsTest.testReplace_StringStringArrayStringArray,LANG,39
716,716,Lang Bug 38 - Weak Oracle,209,381,29,51,0,0,1,1,1,3,19,25,0,3,org.apache.commons.lang3.time.DateUtilsRoundingTest.testRoundHourOfDay,LANG,38
717,717,Lang Bug 9 - Weak Oracle,72,72,4,4,0,0,0,0,0,0,12,12,0,1,org.apache.commons.lang3.time.FastDateFormat_ParserTest.testLocaleMatches,LANG,9
718,718,Lang Bug 34 - Weak Oracle,220,252,34,39,0,0,0,0,0,0,35,38,0,3,org.apache.commons.lang3.builder.ShortPrefixToStringStyleTest.testAppendSuper,LANG,34
719,719,Lang Bug 42 - Weak Oracle,88,5128969,13,1275291,0,0,0,0,0,0,12,8202,0,10000,org.apache.commons.lang.EntitiesPerformanceTest.testEscapeArray,LANG,42
720,720,Lang Bug 9 - Weak Oracle,92,352,6,6,0,0,2,28,0,0,16,68,0,6,org.apache.commons.lang3.time.FastDateFormat_ParserTest.test_Equality_Hash,LANG,9
721,721,Lang Bug 34 - Weak Oracle,13,13,2,2,0,0,0,0,0,0,5,5,0,5,org.apache.commons.lang3.builder.ToStringBuilderTest.testReflectionIntArrayArray,LANG,34
722,722,Lang Bug 6 - Weak Oracle,140,1266,18,202,0,0,1,5,0,0,26,213,0,1,org.apache.commons.lang3.text.translate.OctalUnescaperTest.testBetween,LANG,6
